Solar Orbiter data in 2022
fractional_year,O7_O6_ratio,C6_C4_ratio,C6_C5_ratio,Fe_O_ratio,O_ave_charge,velocity,density
2022.244739563451,0.1244199723005295,1.953964591026306,0.5032545328140259,0.2328317612409592,6.113842010498047,396.100,65.3639
2022.244758589517,0.1124041751027107,2.008643150329590,0.4943873882293701,0.2129313647747040,6.096912384033203,389.853,64.7557
2022.244777615614,0.09622578322887421,2.067600488662720,0.4949709773063660,0.1893803477287292,6.080619812011719,397.049,61.9443
2022.244796641711,0.1046323478221893,1.734546065330505,0.4432464838027954,0.2151825278997421,6.088943481445313,373.759,66.2002
2022.244815667840,0.1119296401739120,2.025333166122437,0.4803526699542999,0.2066142559051514,6.103969097137451,374.805,66.1783
2022.244834693937,0.1254789531230927,2.060177803039551,0.4721136093139648,0.2050158977508545,6.113490581512451,393.443,65.2876
2022.244853720034,0.1077318713068962,2.053440332412720,0.5272346735000610,0.2118542790412903,6.080068588256836,383.336,59.7015
2022.244872746131,0.1145012155175209,2.024608612060547,0.4827889800071716,0.2193699926137924,6.095869064331055,411.956,63.8949
2022.244891772229,0.1144498586654663,1.791770696640015,0.5830302238464355,0.2093819230794907,6.098916530609131,420.210,64.4598
2022.244910798389,0.1294418424367905,1.599519848823547,0.5559809207916260,0.2216776907444000,6.102859497070313,422.904,64.1997
2022.244929824486,0.1238810122013092,1.783363699913025,0.5912294387817383,0.2125730514526367,6.104418754577637,426.355,65.7614
2022.244948850647,0.1274505704641342,1.635853290557861,0.4159496128559113,0.2121448963880539,6.101208686828613,416.854,65.9147
2022.244967876776,0.1253595948219299,2.053156375885010,0.4679484665393829,0.2016160786151886,6.097720623016357,385.714,71.1509
2022.244986902905,0.1488533914089203,1.628487706184387,0.3735405206680298,0.1633125841617584,6.115667819976807,371.585,82.4611
2022.245005929034,0.1370490938425064,1.661971807479858,0.2700848281383514,0.1891725510358810,6.108222961425781,330.950,65.9365
2022.245024955194,0.1277704089879990,1.586837887763977,0.3177171945571899,0.1989873647689819,6.105001926422119,321.788,74.3978
2022.245043981355,0.1513440459966660,2.240923643112183,0.5473924875259399,0.2262239754199982,6.126676559448242,400.186,94.7478
2022.245063007484,0.1736787408590317,2.609978199005127,0.6429964303970337,0.2037760168313980,6.141417980194092,409.330,102.285
2022.245082033708,0.1694028079509735,3.058994770050049,0.6616243124008179,0.1998955607414246,6.144406795501709,399.023,89.2375
2022.245101059837,0.1613728553056717,2.536014556884766,0.7481189966201782,0.2093392312526703,6.131448268890381,417.431,93.5912
2022.245120085997,0.1400916874408722,2.396211862564087,0.5099692940711975,0.2283331155776978,6.107673168182373,405.858,85.4978
2022.245139112189,0.1496796905994415,2.419238805770874,0.4607606232166290,0.2102089673280716,6.123037815093994,337.065,84.9076
2022.245158138350,0.1382351964712143,2.369621992111206,0.4497923254966736,0.2246310114860535,6.110974788665771,301.134,77.8194
2022.245177164542,0.1440112143754959,2.289244413375854,0.4476151168346405,0.1996461749076843,6.113455772399902,302.491,84.4010
2022.245196190735,0.1751919537782669,2.899286985397339,0.5065472126007080,0.1999578773975372,6.138019084930420,305.578,84.9452
2022.245215216895,0.1326851248741150,2.007779836654663,0.5411591529846191,0.2367604076862335,6.107085227966309,394.187,77.8782
2022.245234243087,0.1426472067832947,1.922550082206726,0.4211126565933228,0.1984122693538666,6.122240543365479,401.049,73.7172
2022.245253269280,0.1782514899969101,2.973081350326538,0.4944069981575012,0.1960207223892212,6.151800632476807,377.718,74.0626
2022.245272295504,0.1944287866353989,2.394284486770630,0.4900414645671844,0.2054488062858582,6.159461021423340,355.458,91.7765
2022.245291321696,0.2014528810977936,2.529517889022827,0.4599122405052185,0.2076751887798309,6.183599472045898,387.108,110.180
2022.245310347888,0.1656288504600525,1.913677930831909,0.3544855415821075,0.2449893504381180,6.150867938995361,348.511,101.761
2022.266373902492,0.4920119345188141,7.570337772369385,0.4644285440444946,0.8435553312301636,6.543668746948242,259.632,51.4743
2022.266392928653,0.5146695375442505,4.471348762512207,0.2153051644563675,0.8994878530502319,6.385624408721924,248.308,86.6130
2022.266411954655,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,230.177,129.644
2022.266430980657,0.6756713986396790,3.493109941482544,0.2282409518957138,0.7648164033889771,6.484047412872314,231.300,116.322
2022.266450006627,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,232.755,105.140
2022.266469032629,0.4947744905948639,5.221853256225586,0.3770305812358856,0.8315793275833130,6.484860897064209,235.440,103.742
2022.266488058631,0.4649707078933716,3.494419336318970,0.3512687981128693,0.8515676856040955,6.504982471466064,249.539,76.1813
2022.266507084633,0.4562509059906006,7.299252986907959,0.4521172046661377,0.8897285461425781,6.487999439239502,262.787,57.6141
2022.266526110635,0.4442309141159058,8.630734443664551,0.4966093301773071,0.8891324996948242,6.518830299377441,261.482,56.7252
2022.266545136637,0.4845625162124634,12.89853763580322,0.6395469903945923,0.7670505046844482,6.471081733703613,265.754,41.9637
2022.266564162639,0.4443580210208893,7.271125793457031,0.3141435086727142,0.7578737735748291,6.397738456726074,260.962,40.4144
2022.266583226091,0.5257853865623474,11.22361469268799,0.4960037171840668,0.6760383248329163,6.525787830352783,257.221,43.5458
2022.266602252283,0.3631816208362579,9.443319320678711,0.4180695414543152,0.6723713874816895,6.500291824340820,262.635,36.1111
2022.266621278285,0.4274701476097107,8.839391708374023,0.4511533975601196,0.7760991454124451,6.593989372253418,253.208,43.8300
2022.266640304287,0.4470102787017822,10.90174388885498,0.4238754212856293,0.7550006508827209,6.572974681854248,253.655,42.7073
2022.266659330289,0.3946087956428528,9.061730384826660,0.3730362057685852,0.9347016215324402,6.493461608886719,253.463,38.1427
2022.266678356355,0.4752364456653595,7.509796142578125,0.3605784177780151,0.8480306267738342,6.590646743774414,258.714,42.7795
2022.266697382357,0.7091561555862427,13.35321617126465,0.6073859930038452,0.6677194237709045,6.816648483276367,263.691,39.5057
2022.266716408359,0.5638240575790405,26.40320587158203,0.5889945626258850,0.8520137667655945,6.735731124877930,262.833,38.9178
2022.266735434424,0.4925485253334045,9.700523376464844,0.6062216162681580,0.9266861677169800,6.610593795776367,260.212,37.5670
2022.266754460426,0.4439469873905182,3.400135278701782,0.3535147309303284,0.7837390303611755,6.513209342956543,256.040,34.8717
2022.266773486428,0.8717885613441467,14.37333488464355,0.6771011352539063,0.6596083045005798,6.802093505859375,243.565,64.7436
2022.266792512494,0.5763232707977295,23.30965042114258,0.6956580877304077,0.6790127158164978,6.765947818756104,244.989,51.9748
2022.266811538496,0.5305206179618835,16.38687515258789,0.6008027791976929,0.7783539891242981,6.611605644226074,247.629,52.9689
2022.266830564529,0.5118302106857300,6.634509086608887,0.5370200872421265,0.7614046931266785,6.547356605529785,244.304,66.1687
2022.266849590563,0.6206030249595642,10.52533721923828,0.4789549708366394,0.6575726866722107,6.705989360809326,243.962,69.0947
2022.266868616597,0.6608230471611023,5.186501026153564,0.3252671062946320,0.6946687102317810,6.516766071319580,238.510,92.4862
2022.266887642662,0.5686751604080200,17.97575569152832,0.5481657981872559,0.6952540278434753,6.569807529449463,237.774,99.5121
2022.266906668664,0.5230104923248291,17.00161361694336,0.5716519951820374,0.7673050761222839,6.551230430603027,242.913,74.3315
2022.266925694698,0.4691945314407349,17.36272621154785,0.6475731134414673,0.6677532792091370,6.542050361633301,241.034,80.8341
2022.266944720732,0.5584440231323242,16.08996963500977,0.5702358484268188,0.6409553885459900,6.664958477020264,246.377,64.7221
2022.266963746765,0.4512432515621185,13.01575756072998,0.6229125857353210,0.8075326085090637,6.486734390258789,251.097,52.5991
2022.266982772831,0.5511766672134399,19.08877372741699,0.7136453986167908,0.9905312061309814,6.627158164978027,253.983,47.2044
2022.267001798833,0.6442762017250061,16.18817710876465,0.9968298077583313,1.157792091369629,6.586410999298096,263.261,38.8951
2022.267020824899,0.5456815361976624,13.42558383941650,0.7881677150726318,1.300761222839355,6.587095260620117,260.913,39.4118
2022.267039850932,0.5232883095741272,13.36262607574463,0.6903943419456482,1.204271316528320,6.607737064361572,256.682,40.2295
2022.267058876998,0.4697798490524292,5.332023620605469,0.3644199073314667,1.066143274307251,6.551744461059570,258.108,38.4970
2022.267077903000,0.5278747081756592,13.61651992797852,0.5189381241798401,1.141873836517334,6.473432064056396,258.876,38.5907
2022.267096929065,0.5710452198982239,19.14481735229492,0.4630561769008636,0.9826943874359131,6.593658447265625,260.460,38.7252
2022.267115955099,0.6753036379814148,14.26165676116943,0.7341579198837280,0.9881270527839661,6.620010852813721,261.901,36.0711
2022.267134981164,0.6044972538948059,13.12060070037842,0.5607562065124512,1.024580121040344,6.619546890258789,268.019,30.8058
2022.267154007166,0.6201726794242859,22.51994705200195,0.6810456514358521,1.199341416358948,6.596915245056152,256.733,37.7825
2022.267173033200,0.6492245197296143,16.47723960876465,0.6080385446548462,0.9469758272171021,6.634675025939941,257.737,40.1718
2022.267192059265,0.6830743551254272,4.115969657897949,0.4360071420669556,0.7517681121826172,6.702632427215576,258.719,38.1525
2022.267211085331,0.6149242520332336,10.01564311981201,0.5324401259422302,0.6504970788955688,6.740147113800049,259.311,47.6070
2022.267230111365,0.6706463098526001,3.091125249862671,0.5659149289131165,0.6546791791915894,6.784189701080322,246.515,80.4478
2022.267249137430,0.5016998052597046,3.915245056152344,0.5364183187484741,0.6900115609169006,6.653646945953369,243.609,100.267
2022.267268163496,0.4809910356998444,3.291607141494751,0.3343827724456787,1.002865076065063,6.414870262145996,242.411,79.3798
2022.267287189498,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,217.189,161.557
2022.267306215531,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,213.687,140.053
2022.267325241597,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,252.633,91.4271
2022.267344267662,0.4326842427253723,2.079013347625732,0.2810383439064026,1.748612642288208,6.424766540527344,354.791,133.279
2022.267363293696,0.4279713630676270,2.573092937469482,0.3218783140182495,1.698252916336060,6.404686450958252,357.542,142.134
2022.267382319762,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,353.177,114.142
2022.267401345795,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,348.521,146.992
2022.267420371861,0.3317825198173523,2.038382291793823,0.2454376667737961,2.410191535949707,6.276650428771973,352.176,148.275
2022.267439397926,0.3707491755485535,1.631763577461243,0.2377733588218689,2.596629619598389,6.349375724792480,352.121,138.051
2022.267458423960,0.3754965066909790,1.209863066673279,0.2036276012659073,2.346159934997559,6.365044116973877,353.553,142.123
2022.267477450025,0.4719342887401581,1.770191907882690,0.2829256057739258,2.118326663970947,6.468053817749023,368.707,142.763
2022.267496476091,0.4378360509872437,1.250914573669434,0.2638814449310303,1.833393812179565,6.455010890960693,347.001,126.466
2022.267515502125,0.4057964384555817,1.306951880455017,0.2745663821697235,2.050508737564087,6.428329467773438,359.743,125.571
2022.267534528190,0.3883400559425354,1.282263636589050,0.2406887710094452,1.996278882026672,6.400602817535400,346.655,126.713
2022.267553554224,0.4570894539356232,1.926936507225037,0.3760215044021606,2.057211160659790,6.421254634857178,343.858,130.913
2022.267572580289,0.4683573544025421,1.594911098480225,0.2471153587102890,2.184580326080322,6.393309116363525,337.704,135.606
2022.267591606354,0.6847091913223267,2.231925010681152,0.4789076149463654,1.346326112747192,6.713340282440186,339.439,123.374
2022.267610632388,0.7522092461585999,2.664536237716675,0.3791212737560272,1.119913578033447,6.675256729125977,357.051,127.370
2022.267629658454,0.7060582637786865,2.463732481002808,0.4526564478874207,1.068433642387390,6.743267059326172,359.654,137.402
2022.267648684519,0.9945358633995056,4.388371467590332,0.6405750513076782,0.7859044671058655,6.961892127990723,352.807,128.806
2022.267667710553,0.8446632027626038,3.657321691513062,0.6363884806632996,0.8537995219230652,6.858211994171143,342.784,116.090
2022.267686736650,0.4650654196739197,2.101018905639648,0.3336708843708038,1.759284377098083,6.395386695861816,349.687,155.165
2022.267705762715,0.6035000085830688,1.935337305068970,0.3376812934875488,1.523037672042847,6.510961532592773,341.177,154.249
2022.267724788781,0.5757347941398621,1.663079142570496,0.3069562911987305,1.718614578247070,6.491261959075928,341.296,173.494
2022.267743814815,0.4478494822978973,1.959470748901367,0.2624850273132324,1.466081261634827,6.444661140441895,340.433,147.599
2022.267762840880,0.5562121272087097,2.313846826553345,0.3709450066089630,1.232849240303040,6.505974769592285,343.580,161.945
2022.267781866914,0.5603335499763489,1.818638563156128,0.3639566004276276,1.554198145866394,6.461150169372559,344.595,150.250
2022.267800892979,0.5425881743431091,1.493160724639893,0.2578999996185303,1.315224885940552,6.555247306823730,337.647,147.932
2022.267819919045,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,334.542,151.575
2022.267838945078,0.6750982403755188,3.624403238296509,0.3497182130813599,1.230726480484009,6.705394744873047,337.872,151.465
2022.267857971144,0.6182290315628052,5.429326057434082,0.4050475955009460,1.850118279457092,6.606815338134766,340.686,170.140
2022.267876997241,0.7251729369163513,5.424828052520752,0.4274771213531494,1.580545663833618,6.777670383453369,342.041,160.378
2022.267896023307,0.7839560508728027,2.429563045501709,0.3363045752048492,1.052107095718384,6.848509788513184,349.559,156.967
2022.267915049340,0.5170272588729858,3.744784593582153,0.3324966132640839,0.9408059716224670,6.655856609344482,354.656,159.008
2022.267934075406,0.2979433834552765,5.848830699920654,0.3767596483230591,0.5474215149879456,6.276404380798340,336.361,182.296
2022.267953101471,0.3609318435192108,5.989573478698730,0.4149805009365082,0.7175189256668091,6.352164745330811,337.216,220.630
2022.267972127505,0.3021309971809387,1.696002364158630,0.1714700758457184,1.105859279632568,6.267823696136475,345.104,189.092
2022.267984549816,0.4731286168098450,8.235505104064941,0.5421226620674133,0.5660079717636108,6.598206520080566,340.178,200.088
2022.268003576072,0.9359555244445801,22.45316123962402,0.7613299489021301,0.3064756393432617,6.682149410247803,342.642,179.753
2022.268022602105,1.067246079444885,22.63076591491699,0.7588744759559631,0.2672284841537476,6.779728889465332,344.569,181.217
2022.268041628171,1.002895474433899,5.092268466949463,0.4167579114437103,0.4632170498371124,6.665821552276611,341.494,159.160
2022.268060654236,0.4305182397365570,2.039302110671997,0.2486202120780945,0.9266386032104492,6.356804847717285,351.911,221.768
2022.268079680270,0.2269979864358902,3.483985185623169,0.3088730275630951,0.9400861859321594,6.184618949890137,363.664,170.305
2022.268098706336,0.3278848528862000,5.904799938201904,0.6184219121932983,0.9149103164672852,6.268753051757813,360.056,135.689
2022.268117715722,0.3142444491386414,6.815318107604980,0.7118482589721680,0.7700470089912415,6.274487972259521,362.508,128.946
2022.268136741755,0.3821681141853333,7.562591075897217,0.6092289090156555,0.6071535944938660,6.337100028991699,361.744,121.268
2022.268155767853,0.4696117639541626,8.879607200622559,0.8206983208656311,0.9489319920539856,6.375727653503418,364.801,80.2752
2022.268174793918,0.3604214787483215,4.434547901153564,0.5009675621986389,0.9137108325958252,6.295425891876221,369.111,103.032
2022.268193819983,0.4643903672695160,7.833759784698486,0.5331291556358337,0.9166009426116943,6.423281669616699,362.544,93.1880
2022.268212846017,0.5742238163948059,6.491008758544922,0.6624436378479004,0.8003583550453186,6.470542430877686,362.589,77.4296
2022.268231872083,0.4819003641605377,9.535781860351563,0.8350504636764526,0.9581075906753540,6.442933559417725,356.407,85.1534
2022.268250898148,0.4911074936389923,9.751816749572754,0.8526673316955566,0.6638473272323608,6.415679454803467,354.039,85.7267
2022.268269924182,0.4503175318241119,9.309752464294434,0.6288703680038452,0.6013405323028564,6.364182949066162,350.520,63.5935
2022.268288950247,0.3952468037605286,7.174623966217041,0.6605896353721619,0.5681208968162537,6.323762416839600,346.581,61.1345
2022.268307976281,0.4212260246276855,5.608112335205078,0.5595538616180420,0.4696623980998993,6.332859516143799,337.826,49.7189
2022.268327002410,0.4450207352638245,8.562982559204102,0.6737101078033447,0.5585849881172180,6.341753005981445,329.162,43.8806
2022.268346028444,0.4286156594753265,7.664392471313477,0.7615641951560974,0.5331562757492065,6.314680099487305,325.694,41.8213
2022.268365054509,0.4112985432147980,8.229423522949219,0.7066796422004700,0.4888932108879089,6.315523624420166,335.157,38.7687
2022.268384080543,0.4300888776779175,6.001261711120605,0.5997864007949829,0.4821152687072754,6.331954002380371,331.991,39.7439
2022.268403106608,0.4340322315692902,5.936762809753418,0.6241219043731689,0.5446557998657227,6.348773002624512,336.999,43.6107
2022.268422132674,0.3652213513851166,7.835313320159912,0.5313203930854797,0.5912674665451050,6.297100543975830,343.843,50.5618
2022.268441158707,0.4095347523689270,8.098922729492188,0.6045420765876770,0.5558782815933228,6.320403575897217,347.154,55.9242
2022.268460184773,0.3801402449607849,5.869204044342041,0.5751869678497314,0.5262667536735535,6.313971996307373,345.759,54.9856
2022.268493480403,0.4229032993316650,6.013039588928223,0.5394003987312317,0.4033238589763641,6.314559459686279,336.157,58.1576
2022.268512506469,0.5307395458221436,6.004367828369141,0.5006653070449829,0.3025292754173279,6.370625019073486,337.893,65.0811
2022.268531532502,0.5261311531066895,9.934603691101074,0.5166481137275696,0.3165983259677887,6.352371215820313,333.630,64.8098
2022.268550558568,0.6524676084518433,10.42410755157471,0.5453447103500366,0.3386907279491425,6.399667263031006,336.380,67.4574
2022.268569584602,0.7065867185592651,13.88922023773193,0.6048419475555420,0.3728920221328735,6.427028179168701,330.300,70.0400
2022.268588610667,0.5524168014526367,13.93114471435547,0.5503765940666199,0.4103565812110901,6.383481979370117,326.611,74.3091
2022.268607636733,0.5827613472938538,8.140186309814453,0.5871104598045349,0.3932508230209351,6.387880802154541,329.546,72.7466
2022.268626662766,0.6248900890350342,7.125678539276123,0.7308182120323181,0.3332976996898651,6.390445709228516,333.965,70.7988
2022.268645688832,0.6879396438598633,10.29740619659424,0.6193104982376099,0.2987353503704071,6.426833629608154,336.838,67.0757
2022.268664714897,0.6679264903068542,8.658744812011719,0.6159683465957642,0.3765616118907928,6.413324356079102,340.040,72.5543
2022.268683740931,0.7743227481842041,8.585793495178223,0.6670130491256714,0.4209133088588715,6.441264152526855,336.208,75.3076
2022.268702766997,0.6290720701217651,8.066109657287598,0.7927224636077881,0.4763337969779968,6.396128654479980,334.067,74.4817
2022.268721793030,0.6257804632186890,9.726475715637207,0.6988070011138916,0.4830487370491028,6.402496814727783,332.492,73.4570
2022.268740819096,0.4413671791553497,6.552451133728027,0.3760967850685120,0.5431885719299316,6.350246906280518,336.923,66.4118
2022.268759845161,0.4649506807327271,7.000317096710205,0.5344568490982056,0.8432267904281616,6.460136890411377,339.156,57.8316
2022.268778871195,0.4968785941600800,4.718899726867676,0.4427998363971710,0.8724290728569031,6.458906173706055,328.300,49.5950
2022.268797897292,0.4111092686653137,1.373811483383179,0.2667534947395325,1.785103797912598,6.284350872039795,327.626,54.2962
2022.268816923357,0.3988364338874817,3.397629022598267,0.3753045797348022,1.947755455970764,6.350122451782227,314.839,47.7567
2022.268835949423,0.4547494351863861,2.488789319992065,0.2796907722949982,1.670432806015015,6.358027935028076,321.149,49.6770
2022.268854975457,0.5484139919281006,7.557581424713135,0.3952504694461823,1.451987743377686,6.434844017028809,326.438,47.2435
2022.268874001522,0.5469396114349365,2.852803945541382,0.5317066907882690,1.147096753120422,6.593060493469238,317.403,48.6563
2022.268893027587,0.5792967081069946,3.390118122100830,0.8313321471214294,0.7051803469657898,6.982296943664551,311.607,39.8526
2022.268912053621,0.6652528643608093,3.240292310714722,0.5377289652824402,0.6794451475143433,6.902908802032471,313.855,36.8553
2022.268931079687,0.9886760711669922,5.401228427886963,0.6869891881942749,0.4847749471664429,6.911198616027832,316.770,29.2519
2022.268950105720,0.8289501070976257,5.084475517272949,0.7378057837486267,0.3408001959323883,6.800454139709473,316.347,26.8185
2022.268969131786,1.047371387481689,41.57539367675781,1.444130420684814,0.4653944075107574,6.655139446258545,317.919,20.4302
2022.268988157851,0.9251123070716858,14.75149059295654,1.111244082450867,0.3415540158748627,6.633613586425781,320.431,17.8302
2022.269011991153,0.8105198740959167,30.33100700378418,1.015471935272217,0.3645473718643188,6.472115039825439,330.763,24.1132
2022.269031017377,0.7543294429779053,23.17487716674805,0.7864763736724854,0.3856963515281677,6.435139179229736,323.652,27.8809
2022.269050043442,0.5986729860305786,19.19309234619141,0.8992389440536499,0.4750408530235291,6.426110267639160,311.565,30.1271
2022.269069069508,0.6475421786308289,18.96524620056152,0.7764492034912109,0.4378863871097565,6.408729076385498,310.435,29.8998
2022.269088095542,0.7430939078330994,10.10615253448486,0.7998228073120117,0.3879892528057098,6.446608066558838,311.302,33.5977
2022.269107121607,1.002085447311401,22.97036743164063,0.8126734495162964,0.3763861358165741,6.570265769958496,310.741,35.6978
2022.269126147673,0.7133333086967468,10.37360477447510,0.7212564349174500,0.4020780622959137,6.414610862731934,313.266,41.9286
2022.269145173706,0.8544595837593079,15.08227252960205,0.6257406473159790,0.3189928829669952,6.518200874328613,312.430,31.2621
2022.269164199772,0.4974294900894165,20.73436927795410,0.7866476774215698,0.3557994663715363,6.423826217651367,315.553,27.8108
2022.269183225805,0.4305196106433868,4.651320457458496,0.5284870266914368,0.2800463438034058,6.447593688964844,317.723,24.5880
2022.269202251871,0.4537548124790192,2.536080360412598,0.3972166478633881,0.2640317976474762,6.425452709197998,319.731,26.9273
2022.269221277936,0.4315949380397797,3.507904767990112,0.4447368383407593,0.3362302184104919,6.411819934844971,315.381,29.5561
2022.269240303970,0.4265094697475433,9.555457115173340,0.4987918734550476,0.3528333306312561,6.357970237731934,316.188,27.5445
2022.269259330036,0.4402366578578949,2.909041166305542,0.3871479630470276,0.3102053105831146,6.448335170745850,317.314,31.6658
2022.269278356101,0.6624612212181091,2.141079425811768,0.3781997263431549,0.2043537646532059,6.696842670440674,328.948,31.4608
2022.269297382135,0.6465858221054077,3.553745031356812,0.3673253357410431,0.2509836256504059,6.640979766845703,324.299,26.0971
2022.269316408200,0.7002394795417786,2.985671043395996,0.3654839694499969,0.2447535991668701,6.600300312042236,325.838,21.9368
2022.269335434234,0.6196067333221436,3.565136909484863,0.4787503182888031,0.3969195485115051,6.610815048217773,321.549,22.9578
2022.269354460299,0.9523947238922119,3.614808320999146,0.3985265493392944,0.1349458992481232,6.906231403350830,314.154,26.3408
2022.269373486365,0.7197653651237488,2.147426366806030,0.3076494038105011,0.1108238995075226,6.859539508819580,306.722,21.4024
2022.269392512399,0.7082865238189697,3.756620645523071,0.4718610644340515,0.09804705530405045,6.782776355743408,301.235,20.6381
2022.269411538464,0.7011289596557617,2.142139673233032,0.3418225944042206,0.1477292627096176,6.798003673553467,299.696,21.0391
2022.269430564466,0.8616858124732971,2.582161664962769,0.3880264163017273,0.1393033713102341,6.737404823303223,295.147,26.7509
2022.269449590531,0.7656413316726685,3.071535348892212,0.6007024049758911,0.2511650025844574,6.709312438964844,283.461,31.0524
2022.269468616565,0.7270166873931885,2.509309530258179,0.5991288423538208,0.1824758648872375,6.600760936737061,281.811,55.2596
2022.269487642631,0.5608304738998413,2.629628896713257,0.6255638003349304,0.1796769052743912,6.598058700561523,277.325,63.7288
2022.269506668664,0.5321914553642273,3.033874273300171,0.5423151254653931,0.2137254476547241,6.436403274536133,282.192,62.3038
2022.269525694730,0.5215756893157959,1.938430547714233,0.5010972023010254,0.1733310818672180,6.441521167755127,279.711,66.2626
2022.269544720795,0.5098428726196289,2.652060747146606,0.3753291070461273,0.1945903152227402,6.425069808959961,282.711,69.5336
2022.269563746829,0.5344420075416565,2.932863235473633,0.4955016672611237,0.2063237130641937,6.427513599395752,278.033,71.6617
2022.269582772894,0.4590272307395935,2.949454069137573,0.4619556665420532,0.1857928931713104,6.464156627655029,271.308,64.8743
2022.269601798960,0.4526780843734741,3.375966548919678,0.4796688556671143,0.2200724333524704,6.381570816040039,274.065,68.0972
2022.269620824994,0.4730606377124786,2.557748794555664,0.4081506133079529,0.2061094194650650,6.392779350280762,289.963,43.5265
2022.269639850996,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,276.618,65.1695
2022.269658877061,0.5129821896553040,2.756549119949341,0.3232964575290680,0.2073421627283096,6.479152202606201,284.410,72.0390
2022.269677903127,0.5300285220146179,2.726898670196533,0.2051380872726440,0.2150414288043976,6.424764633178711,287.252,64.2114
2022.269696929160,0.5883897542953491,3.194791793823242,0.3609703183174133,0.2133372724056244,6.503587245941162,288.478,55.5558
2022.269715955226,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,278.841,47.4889
2022.269734981259,0.4152495265007019,2.595563173294067,0.4677853584289551,0.1729745864868164,6.389454841613770,278.233,51.2615
2022.269754007325,0.4004123508930206,2.399194002151489,0.4014504551887512,0.1848361790180206,6.382548332214355,288.013,50.6377
2022.269773033390,0.4168982803821564,2.625154733657837,0.5373275279998779,0.2195526361465454,6.347099304199219,290.570,48.4453
2022.269792059424,0.4584576189517975,2.301778554916382,0.4132624566555023,0.1772846579551697,6.594231128692627,288.030,35.9215
2022.269811085426,0.5509265661239624,2.473807811737061,0.3065160810947418,0.2130881994962692,6.535349845886230,299.103,35.0122
2022.269830111492,0.6267469525337219,3.155763864517212,0.3773826956748962,0.1613211333751678,6.638603687286377,297.830,34.2568
2022.269849137557,0.5255055427551270,3.664835453033447,0.4637914299964905,0.1448858678340912,6.579206466674805,288.178,33.2965
2022.269868163591,0.4314218461513519,2.419527053833008,0.2969917953014374,0.1546621024608612,6.521308898925781,286.024,27.5903
2022.269887189656,0.4931359291076660,4.492813587188721,0.4005472064018250,0.1507674753665924,6.581904888153076,271.826,29.1756
2022.269906215722,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,269.051,34.8491
2022.269925241755,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,271.137,38.6851
2022.269944267757,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,268.675,39.2428
2022.269963293823,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,267.955,37.1668
2022.269982319857,0.3500573635101318,3.568873882293701,0.3363517224788666,0.2085141986608505,6.467188835144043,267.713,33.9360
2022.270001345922,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,-9.999999848243207e+30,267.671,30.2436
2022.270020371988,0.6856186985969543,2.757220745086670,0.3314913213253021,0.1452109962701797,6.912621021270752,270.964,31.2247
2022.270039398021,0.6274008154869080,4.360773086547852,0.4552194774150848,0.1522008776664734,6.873299121856689,280.449,22.9929
2022.270058424023,0.7173755764961243,4.330307483673096,0.3872545659542084,0.1459222435951233,6.942215442657471,268.074,24.7700
2022.270077450089,0.6212775111198425,2.773826837539673,0.3135245442390442,0.1841245442628860,6.844326019287109,270.483,25.2192
2022.270096476154,0.6683220267295837,2.720109462738037,0.3717254102230072,0.1575000286102295,6.851280212402344,266.862,26.0056
2022.270115502188,0.4990505874156952,2.622725009918213,0.4104333221912384,0.1611030399799347,6.627089977264404,266.466,45.7442
2022.270134528253,0.4684365391731262,3.623929023742676,0.3971602618694305,0.1166359707713127,6.552047252655029,266.791,36.4076
